kepoi_name,koi_disposition,ra,dec,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_incl,koi_impact,koi_sma,koi_duration,koi_depth,koi_ingress,koi_prad,koi_insol,koi_teq,koi_srad,koi_smass,koi_sage,koi_steff,koi_slogg,koi_smet,koi_kepmag,data_source,koi_smass_calculated,koi_sma_calculated,koi_incl_calculated
7093.01,,319.410012,48.163355,2.8371938,2460556.437706,0.0,90.0,89.0,,0.048814217539476706,1.904,15303.0,0.1904,18.3031,1087.34,1599.0,1.54,1.9277088521347745,5.0,7980.0,4.35,0.0,,TESS,True,True,True
7094.01,CANDIDATE,338.635274,53.61087,2.1125062,2460422.037504,0.0,90.0,89.0,,,1.228,5858.0,0.1228,,,,,,5.0,,,0.0,,TESS,True,True,True
7095.01,CANDIDATE,335.259662,57.081072,4.6745746,2460416.357819,0.0,90.0,89.0,,0.05511760159699236,8.627,1731.0,0.8627000000000001,13.7841,3744.12,2179.0,3.8,1.0222737126506942,5.0,5759.0,3.29,0.0,,TESS,True,True,True
7096.01,CANDIDATE,334.884059,45.986468,3.3505745,2460565.044613,0.0,90.0,89.0,,0.050266759089426995,4.633,3685.0,0.46330000000000005,11.4859,3106.23,2079.0,2.21,1.509331192193962,5.0,6940.0,3.93,0.0,,TESS,True,True,True
7097.01,CANDIDATE,297.823447,56.568425,4.1560086,2460554.558834,0.0,90.0,89.0,,0.052595098656914134,2.954,2503.0,0.29540000000000005,7.19145,501.609,1318.0,1.55,1.1237336769424937,5.0,6056.0,4.11,0.0,,TESS,True,True,True
7098.01,CANDIDATE,345.383265,53.968241,1.3821651,2460420.866667,0.0,90.0,89.0,,0.029547060768577063,2.435,9250.0,0.24350000000000002,17.6176,7314.38,2576.0,1.94,1.8013722154654803,5.0,7662.0,4.12,0.0,,TESS,True,True,True
7099.01,CANDIDATE,332.624758,48.097061,4.4264918,2460570.432916,0.0,90.0,89.0,,0.05618275492172799,6.059,3584.0,0.6059000000000001,14.8697,2497.57,1969.0,2.46,1.2074529425265668,5.0,6231.0,3.74,0.0,,TESS,True,True,True
710.01,FALSE POSITIVE,124.748703,-65.278089,216.24584,2458343.942146,0.0,90.0,89.0,,0.8165132043492325,1.0703729,5045.1950681,0.10703729000000001,18.5681404,312.4351835,1072.2837713,1.59688,1.5530111123702146,5.0,7053.0,4.22463,0.0,,TESS,True,True,True
7100.01,CANDIDATE,331.096689,53.465187,7.4156006,2460418.422197,0.0,90.0,89.0,,0.08173942473436983,2.76,12272.0,0.27599999999999997,16.1132,149.56,974.0,1.5,1.3248982245500738,5.0,6446.0,4.21,0.0,,TESS,True,True,True
7101.01,CANDIDATE,352.301058,54.971076,1.8471592,2460422.426526,0.0,90.0,89.0,,,1.958,6589.0,0.1958,,,,,,5.0,,,0.0,,TESS,True,True,True
7102.01,CANDIDATE,318.005196,59.03141,1.1838059,2460422.721923,0.0,90.0,89.0,,0.026141652552389556,1.307,4487.0,0.1307,11.623,2638.6,1996.0,1.68,1.7006641757362646,5.0,7433.0,4.22,0.0,,TESS,True,True,True
7103.01,CANDIDATE,336.730483,49.149727,5.3590843,2460565.253325,0.0,90.0,89.0,,0.05537625586882343,2.477,3018.0,0.2477,4.36817,101.96,885.0,0.81,0.7888056955524834,5.0,4845.0,4.52,0.0,,TESS,True,True,True
7104.01,FALSE POSITIVE,343.176738,54.140988,2.2215349,2460423.29306,0.0,90.0,89.0,,,2.869,3539.0,0.28690000000000004,,,,,,5.0,,,0.0,,TESS,True,True,True
7105.01,CANDIDATE,317.532978,61.039287,17.0548288,2460421.980929,0.0,90.0,89.0,,0.1306444056184583,4.555,5295.0,0.4555,9.80945,55.0578,758.0,1.38,1.022723353007508,5.0,5769.0,4.17,0.0,,TESS,True,True,True
7106.01,CANDIDATE,341.503021,52.134649,2.7945508,2460568.642831,0.0,90.0,89.0,,0.04180525931287432,2.978,8242.0,0.2978,13.7026,1289.93,1669.0,1.56,1.2480994640813856,5.0,6345.0,4.15,0.0,,TESS,True,True,True
7107.01,CANDIDATE,306.570479,60.668422,8.6145655,2460418.354009,0.0,90.0,89.0,,0.09016019164402359,4.84,6195.0,0.484,12.146,577.62,1365.0,1.38,1.317522901018022,5.0,6467.0,4.28,0.0,,TESS,True,True,True
7108.01,CANDIDATE,332.570963,50.504251,2.4425105,2460419.743954,0.0,90.0,89.0,,,2.964,5639.0,0.2964,,,,,,5.0,,,0.0,,TESS,True,True,True
7109.01,CANDIDATE,334.051035,50.390366,3.2396607,2460419.556623,0.0,90.0,89.0,,,2.42,6158.0,0.242,,,,,,5.0,,,0.0,,TESS,True,True,True
711.01,CANDIDATE,62.516131,-61.942668,18.3841259,2458329.915053,0.0,90.0,89.0,,0.11978696672798587,3.4924479,1010.0989222,0.34924479,2.1505216,10.4112654,458.1372754,0.681407,0.6784583337076223,5.0,4356.0,4.60471,0.0,,TESS,True,True,True
711.02,CANDIDATE,62.516131,-61.942668,35.9432773,2458342.537652,0.0,90.0,89.0,,0.18729493216129417,2.7244261,1178.967443,0.27244261000000003,2.7375059,4.2586368,366.384759,0.681407,0.6784583337076223,5.0,4356.0,4.60471,0.0,,TESS,True,True,True
7110.01,CANDIDATE,296.584159,56.166677,8.8182594,2460541.666163,0.0,90.0,89.0,,0.08677746896479352,2.169,5493.0,0.2169,13.1872,61.7662,781.0,1.84,1.1210775248914593,5.0,6052.0,3.96,0.0,,TESS,True,True,True
7111.01,CANDIDATE,338.88337,45.834178,7.0634276,2460422.363607,0.0,90.0,89.0,,0.0774497549234064,2.056,5286.0,0.2056,11.2092,102.801,887.0,1.34,1.2422516913820423,5.0,6354.0,4.28,0.0,,TESS,True,True,True
7112.01,CANDIDATE,341.011708,49.687459,3.424993,2460569.248825,0.0,90.0,89.0,,,2.134,6276.0,0.2134,,,,,,5.0,,,0.0,,TESS,True,True,True
7113.01,CANDIDATE,332.920933,60.758124,4.6351977,2460418.978111,0.0,90.0,89.0,,0.05448184338511229,3.856,11113.0,0.3856,15.825,449.395,1282.0,1.57,1.004151646759356,5.0,5691.0,4.05,0.0,,TESS,True,True,True
7114.01,FALSE POSITIVE,324.145165,52.758742,3.0436916,2460421.843189,0.0,90.0,89.0,,,2.414,8182.0,0.24140000000000003,,,,,,5.0,,,0.0,,TESS,True,True,True
7115.01,,341.109394,54.202131,0.8738186,2460422.939267,0.0,90.0,89.0,,0.018180835904550205,1.229,5487.0,0.12290000000000001,10.2138,1547.44,1747.0,1.29,1.0499761169494892,5.0,5838.0,4.24,0.0,,TESS,True,True,True
7116.01,CANDIDATE,331.513815,48.341954,18.9438583,2460547.31876,0.0,90.0,89.0,,0.13753119338898143,4.108,12167.0,0.4108,10.0797,28.1157,641.0,0.95,0.9670461729769384,5.0,5583.0,4.47,0.0,,TESS,True,True,True
7117.01,,335.587781,47.347027,8.8691255,2460570.346055,0.0,90.0,89.0,,,1.588,10597.0,0.15880000000000002,,,,,,5.0,,,0.0,,TESS,True,True,True
7118.01,CANDIDATE,318.346195,61.754571,37.8016862,2460335.382473,0.0,90.0,89.0,,,3.788,1734.0,0.3788,6.55527,18.7121,,1.61,,5.0,6783.0,,0.0,,TESS,True,True,True
7119.01,CANDIDATE,344.8819,54.888207,2.5933417,2460422.161169,0.0,90.0,89.0,,,3.253,9482.0,0.32530000000000003,15.3451,1492.39,,1.57,,5.0,6258.1,,0.0,,TESS,True,True,True
712.01,CONFIRMED,92.936106,-65.825839,9.531366,2460139.317299,0.0,90.0,89.0,,0.07919691761114343,1.673,916.0,0.1673,2.24794,19.4095,584.0,0.72,0.7294491001247503,5.0,4504.0,4.58833,0.0,,TESS,True,True,True
712.02,CONFIRMED,92.936106,-65.825839,51.6991421,2460083.780694,0.0,90.0,89.0,,0.2444896087240612,4.371,1339.0,0.43710000000000004,2.45531,2.70562,357.0,0.72,0.7294491001247503,5.0,4504.0,4.58833,0.0,,TESS,True,True,True
712.03,,92.936106,-65.825839,53.746482,2458417.120619,0.0,90.0,89.0,,0.2786418280963986,5.592988,1557.541816,0.5592988,3.263156,3.3582641,345.2617451,0.842645,0.9991237814689021,5.0,4504.0,4.58833,0.0,,TESS,True,True,True
712.04,CONFIRMED,92.936106,-65.825839,84.83869,2460082.804195,0.0,90.0,89.0,,0.34014765702156474,5.194,1020.0,0.5194,2.03857,1.21501,292.0,0.72,0.7294491001247503,5.0,4504.0,4.58833,0.0,,TESS,True,True,True
7120.01,CANDIDATE,321.742552,52.161352,3.1739167,2460417.301478,0.0,90.0,89.0,,0.04936013907731501,3.65,2669.0,0.365,17.4128,3458.24,2136.0,3.17,1.5926433201722474,5.0,7099.0,3.64,0.0,,TESS,True,True,True
7121.01,FALSE POSITIVE,307.653516,57.822497,0.9739887,2460558.272226,0.0,90.0,89.0,,0.022768383789875335,1.594,2904.0,0.15940000000000001,21.8604,25053.9,3504.0,1.95,1.6598514520932297,5.0,7357.0,4.08,0.0,,TESS,True,True,True
7123.01,CANDIDATE,321.031993,53.753129,0.3075961,2460422.955042,0.0,90.0,89.0,,0.006344463202050557,0.49,124509.0,0.049,17.2274,117.396,917.0,0.37,0.3600836880904777,5.0,3257.0,4.86,0.0,,TESS,True,True,True
7124.01,CANDIDATE,356.180508,56.843339,2.6414334,2460448.586834,0.0,90.0,89.0,,0.03770250479034498,2.508,19204.0,0.2508,13.6255,580.045,1367.0,1.06,1.0247353791003002,5.0,5753.0,4.4,0.0,,TESS,True,True,True
7125.01,CANDIDATE,356.773197,60.249859,21.7276636,2460435.644849,0.0,90.0,89.0,,0.11159768790339053,2.924,43934.0,0.2924,8.18265,1.32008,298.0,0.4,0.3927534265096046,5.0,3437.0,4.83,0.0,,TESS,True,True,True
7126.01,CANDIDATE,354.944277,58.00075,3.2966077,2460443.355876,0.0,90.0,89.0,,0.04618935914626349,3.965,4963.0,0.3965,14.8596,1459.72,1722.0,2.12,1.2096834022769123,5.0,6259.0,3.87,0.0,,TESS,True,True,True
7127.01,CANDIDATE,15.554384,62.013217,3.3683989,2460443.235696,0.0,90.0,89.0,,0.05026128138992975,4.63,3874.0,0.463,13.3562,2907.88,2045.0,2.41,1.492911574589983,5.0,6902.0,3.85,0.0,,TESS,True,True,True
7128.01,CANDIDATE,350.057782,60.424042,2.9650741,2460446.225112,0.0,90.0,89.0,,,2.412,6279.0,0.2412,,,,,,5.0,,,0.0,,TESS,True,True,True
7129.01,CANDIDATE,342.317208,61.201293,8.8204144,2460446.144686,0.0,90.0,89.0,,0.08367185684796036,7.63,4100.0,0.763,11.5324,553.234,1351.0,2.07,1.0044786050764325,5.0,5672.0,3.81,0.0,,TESS,True,True,True
713.01,CANDIDATE,102.021376,-65.624257,35.9993588,2458346.710529,0.0,90.0,89.0,,0.18242472782253627,4.1814011,1086.7362497,0.41814011000000006,2.2253394,3.7788536,355.5983746,0.651075,0.6249453474836318,5.0,4316.7,4.60858,0.0,,TESS,True,True,True
713.02,CANDIDATE,102.021376,-65.624257,1.8715209,2458325.894696,0.0,90.0,89.0,,0.025410720792134186,1.0213466,255.7891339,0.10213466,1.0618157,194.7571992,952.7810913,0.651075,0.6249453474836318,5.0,4316.7,4.60858,0.0,,TESS,True,True,True
7130.01,CANDIDATE,342.713199,64.970472,1.2433877,2460448.282106,0.0,90.0,89.0,,0.024710931567692745,1.65,2757.0,0.165,8.07577,2274.15,1923.0,1.47,1.3020710095480776,5.0,6488.0,4.22,0.0,,TESS,True,True,True
7131.01,CANDIDATE,8.406336,63.267344,5.3295884,2460442.171452,0.0,90.0,89.0,,,3.713,5530.0,0.3713,,,,,,5.0,,,0.0,,TESS,True,True,True
7132.01,CANDIDATE,323.783634,64.077414,1.4716633,2460447.098472,0.0,90.0,89.0,,0.024532097110120433,1.23,9168.0,0.123,21.4506,997.016,1565.0,1.07,0.9094263959358287,5.0,5298.0,4.34,0.0,,TESS,True,True,True
7133.01,CANDIDATE,10.787342,62.362882,3.8282053,2460444.955587,0.0,90.0,89.0,,0.05225235929066702,3.891,4275.0,0.3891,11.9804,1269.85,1663.0,2.05,1.2986966555138357,5.0,6455.0,3.93,0.0,,TESS,True,True,True
7134.01,CANDIDATE,349.385015,63.768479,3.5899561,2460447.741586,0.0,90.0,89.0,,0.048631821906698625,3.434,3727.0,0.34340000000000004,18.0461,1033.33,,2.87,1.1905942847657123,5.0,6224.0,3.6,0.0,,TESS,True,True,True
7135.01,CANDIDATE,237.222993,35.398017,10.6185545,2460428.760564,0.0,90.0,89.0,,0.09683107607065253,1.537,10466.0,0.1537,12.568,18.9483,581.0,1.19,1.0742217039988267,5.0,5925.9,4.32,0.0,,TESS,True,True,True
7136.01,CANDIDATE,357.873254,60.933269,5.6897753,2460439.074838,0.0,90.0,89.0,,,4.153,6064.0,0.4153,,,,,,5.0,,,0.0,,TESS,True,True,True
7137.01,FALSE POSITIVE,236.054241,58.553688,1.2529962,2460556.902324,0.0,90.0,89.0,,0.019812861110895672,1.083,14080.0,0.10830000000000001,19.179,382.546,1232.0,0.75,0.6608798746534845,5.0,4220.0,4.51,0.0,,TESS,True,True,True
7138.01,CANDIDATE,350.58587,60.754699,5.4149624,2460449.126023,0.0,90.0,89.0,,0.07474094931815813,1.24,4028.0,0.124,16.1825,155.146,983.0,2.75,1.8996141138291174,5.0,7979.0,3.84,0.0,,TESS,True,True,True
7139.01,CANDIDATE,350.306271,65.257695,3.8850223,2460446.086485,0.0,90.0,89.0,,0.05641267206621124,1.209,6113.0,0.12090000000000001,11.9861,192.359,1037.0,1.48,1.586804526948256,5.0,7162.0,4.3,0.0,,TESS,True,True,True
714.01,CANDIDATE,92.392417,-53.822988,4.3239329,2458412.826255,0.0,90.0,89.0,,0.031490981958258564,1.5783127,977.2224915,0.15783127,1.5008877,23.7735564,563.1748972,0.473141,0.22283385155529337,5.0,3782.0,4.438,0.0,,TESS,True,True,True
714.02,CANDIDATE,92.392417,-53.822988,10.1775475,2458419.10613,0.0,90.0,89.0,,0.05572229534958938,2.0401655,943.2876093,0.20401655000000002,1.5705443,7.5929156,423.3717664,0.473141,0.22283385155529337,5.0,3782.0,4.438,0.0,,TESS,True,True,True
7140.01,CANDIDATE,349.021766,59.019516,5.1879527,2460444.617322,0.0,90.0,89.0,,0.06554443951886894,5.979,3524.0,0.5979,14.8534,1933.52,1847.0,2.9,1.3957125891549877,5.0,6617.0,3.66,0.0,,TESS,True,True,True
7141.01,CANDIDATE,254.662151,83.271745,2.4141149,2460478.279335,0.0,90.0,89.0,,0.029534641114118645,1.329,10760.0,0.1329,5.83132,29.5308,649.0,0.61,0.5897387569147794,5.0,3438.0,4.64,0.0,,TESS,True,True,True
7142.01,CANDIDATE,250.44698,14.772788,6.5433068,2460468.090924,0.0,90.0,89.0,,0.06633263118439454,3.114,26297.0,0.3114,16.0666,102.868,887.0,1.07,0.9094263959358287,5.0,5295.0,4.34,0.0,,TESS,True,True,True
7143.01,CANDIDATE,92.381859,85.820703,1.1376981,2460478.124385,0.0,90.0,89.0,,0.01855434746348846,1.02,1217.0,0.10200000000000001,2.77467,349.377,1204.0,0.74,0.6583600043964941,5.0,4244.0,4.52,0.0,,TESS,True,True,True
7144.01,CANDIDATE,263.053897,14.26805,0.5289141,2460479.275372,0.0,90.0,89.0,,0.012939966311832614,1.087,2503.0,0.1087,6.67772,3529.75,2147.0,1.34,1.0332599514825986,5.0,5739.6,4.2,0.0,,TESS,True,True,True
7145.01,CANDIDATE,246.09856,32.029436,23.2471066,2460411.471118,0.0,90.0,89.0,,0.16170869443991773,2.031,12754.0,0.20310000000000003,13.9025,8.76779,479.0,1.01,1.043861181425597,5.0,5839.1,4.45,0.0,,TESS,True,True,True
7146.01,CANDIDATE,17.742424,82.221473,28.4664618,2460452.349237,0.0,90.0,89.0,,0.1859984497340798,5.958,4267.0,0.5958,9.21955,36.4134,684.0,1.54,1.0593548071452228,5.0,5888.0,4.09,0.0,,TESS,True,True,True
7147.01,CANDIDATE,256.753952,38.784588,1.3473988,2460478.300226,0.0,90.0,89.0,,0.020291957174068526,0.444,11164.0,0.0444,9.67861,20.22,590.0,0.64,0.6139880915403592,5.0,3576.0,4.6158,0.0,,TESS,True,True,True
7148.01,CANDIDATE,254.146881,22.569607,1.3432587,2460479.465086,0.0,90.0,89.0,,0.022390259484992948,1.534,2215.0,0.1534,3.99294,663.13,1413.0,0.87,0.8299243466607769,5.0,5031.1,4.48,0.0,,TESS,True,True,True
7149.01,CONFIRMED,244.738466,19.175812,2.6520679,2460475.347656,0.0,90.0,89.0,,0.0256044560680339,1.53,126188.0,0.15300000000000002,11.2606,15.7673,555.0,0.34,0.31838883810589175,5.0,3247.0,4.88,0.0,,TESS,True,True,True
715.01,CONFIRMED,113.852328,-73.577409,19.2879579,2458327.552087,0.0,90.0,89.0,,,2.1841643,4773.5508832,0.21841643,1.7145308,0.7212871,235.0427129,0.229824,,5.0,3075.0,4.438,0.0,,TESS,True,True,True
7150.01,CANDIDATE,19.247141,71.093647,0.8818115,2460478.398152,0.0,90.0,89.0,,0.01989754694553512,1.558,2067.0,0.15580000000000002,9.47171,4304.47,2256.0,2.14,1.3515357774441374,5.0,6571.0,3.91,0.0,,TESS,True,True,True
7151.01,CANDIDATE,69.641701,74.30934,7.1467369,2460466.65721,0.0,90.0,89.0,,0.07729361270101318,3.913,1157.0,0.3913,3.63858,412.052,1255.0,1.15,1.2061343350481903,5.0,6252.0,4.4,0.0,,TESS,True,True,True
7152.01,CANDIDATE,10.212378,71.364782,3.1875721,2460475.218903,0.0,90.0,89.0,,,1.825,4278.0,0.1825,,,,,,5.0,,,0.0,,TESS,True,True,True
7153.01,CANDIDATE,190.256094,88.082025,27.6174987,2460435.799232,0.0,90.0,89.0,,0.17588322410495888,4.509,2176.0,0.4509000000000001,3.92928,17.4356,569.0,0.9,0.9516670195010177,5.0,5469.0,4.51,0.0,,TESS,True,True,True
7154.01,CANDIDATE,264.570314,15.213537,8.8600515,2460464.049893,0.0,90.0,89.0,,0.08274564976359251,2.493,10563.0,0.2493,9.20623,45.247,722.0,0.97,0.962816376436961,5.0,5481.0,4.45,0.0,,TESS,True,True,True
7155.01,CANDIDATE,12.445448,79.287855,3.8949005,2460477.353609,0.0,90.0,89.0,,0.04391915378973793,2.171,1071.0,0.2171,2.15693,116.253,914.0,0.67,0.7449885627487207,5.0,4718.0,4.66,0.0,,TESS,True,True,True
7156.01,CANDIDATE,45.280234,69.916053,1.9299641,2460478.565091,0.0,90.0,89.0,,0.023468097928483707,0.37,26801.0,0.037,11.758,2.99687,366.0,0.46,0.46293035962772516,5.0,3554.0,4.78,0.0,,TESS,True,True,True
7157.01,CANDIDATE,318.005408,59.032739,1.1838063,2460422.722728,0.0,90.0,89.0,,0.028618613209410046,1.233,1853.0,0.12330000000000002,9.29553,6017.49,2453.0,2.11,2.231335682831975,5.0,8996.0,4.14,0.0,,TESS,True,True,True
7158.01,CANDIDATE,334.678618,53.781393,3.338577,2460423.52283,0.0,90.0,89.0,,0.05242846999113893,3.519,3620.0,0.35190000000000005,11.9188,2475.81,1965.0,2.13,1.7248812721667506,5.0,7482.0,4.02,0.0,,TESS,True,True,True
7159.01,CANDIDATE,342.520534,58.906174,8.8922064,2460418.158216,0.0,90.0,89.0,,,3.709,5250.0,0.3709,,,,,,5.0,,,0.0,,TESS,True,True,True
716.01,FALSE POSITIVE,136.238912,-18.502674,0.83707,2458518.10991,0.0,90.0,89.0,,0.013935308822377885,2.497,2745.5,0.2497,2.98849,2645.93,1998.0,0.52,0.5152365781372613,5.0,3776.0,4.72,0.0,,TESS,True,True,True
7160.01,CANDIDATE,342.052268,47.170483,3.0825102,2460571.181382,0.0,90.0,89.0,,,3.708,4011.0,0.3708,10.2259,1312.39,1676.0,1.69,,5.0,6001.8,,0.0,,TESS,True,True,True
7161.01,CANDIDATE,337.314049,56.014714,3.8285502,2460417.120955,0.0,90.0,89.0,,0.055599143553864756,5.248,2531.0,0.5248,12.7621,3360.36,2121.0,2.8,1.5642856549356008,5.0,7075.0,3.74,0.0,,TESS,True,True,True
7162.01,CANDIDATE,314.724621,59.595297,8.6393678,2460555.536835,0.0,90.0,89.0,,0.06730590640016787,2.325,22505.0,0.23250000000000004,8.17498,6.46156,444.0,0.56,0.5449743398958034,5.0,3468.0,4.68,0.0,,TESS,True,True,True
7163.01,CANDIDATE,341.716965,54.011837,5.3913891,2460414.450374,0.0,90.0,89.0,,0.05757658030990338,1.995,4086.0,0.1995,4.28654,79.5918,832.0,0.71,0.8760253977725587,5.0,5179.0,4.68,0.0,,TESS,True,True,True
7164.01,FALSE POSITIVE,210.09769,-61.7412,736.5528811,2460087.796502,0.0,90.0,89.0,,1.594929311370911,4.735,1432.0,0.47350000000000003,3.13923,0.22955,192.0,0.86,0.9976929479647867,5.0,5659.0,4.57,0.0,,TESS,True,True,True
7165.01,CONFIRMED,300.102351,45.762192,3.2509657,2460534.504554,0.0,90.0,89.0,,0.04330949625057625,3.2261161,7218.2612358,0.32261161000000005,12.8297161,1175.136445,1493.2819769,1.49959,1.0254277624069101,5.0,5757.0,4.09896,0.0,,TESS,True,True,True
7166.01,CANDIDATE,320.680636,8.889398,12.9228111,2460537.646846,0.0,90.0,89.0,,0.06215224450470606,1.5980207,8723.2564459,0.15980207000000002,2.1004549,1.1580614,264.5773396,0.223377,0.19179483518968946,5.0,3166.0,5.02476,0.0,,TESS,True,True,True
7167.01,CANDIDATE,0.099291,16.493828,13.723753,2460563.749169,0.0,90.0,89.0,,0.12130536806110473,2.3593878,3129.0813648,0.23593878000000001,7.707781,182.2286132,937.0740086,1.34911,1.264371572555712,5.0,6374.4,4.28178,0.0,,TESS,True,True,True
7168.01,CONFIRMED,348.494793,8.761079,1.7497746,2460560.085062,0.0,90.0,89.0,,0.026911304388815345,1.8691036,29973.7051609,0.18691036000000003,15.5589079,605.7624942,1265.305351,0.856841,0.8492205183582376,5.0,5087.0,4.50322,0.0,,TESS,True,True,True
7169.01,CANDIDATE,351.05469,36.817566,3.4375711,2460560.150984,0.0,90.0,89.0,,0.04538362395044139,3.9255437,10435.0708429,0.39255437000000004,15.0290201,1056.4685689,1454.0652473,1.43119,1.0552967147607717,5.0,5874.0,4.15198,0.0,,TESS,True,True,True
717.01,FALSE POSITIVE,147.970536,2.116647,0.53079,2458518.26617,0.0,90.0,89.0,,,1.238,1113.07,0.12380000000000001,,977.343,1557.0,,,5.0,3788.4,4.87,0.0,,TESS,True,True,True
7170.01,CANDIDATE,117.974778,21.339953,1.917096,2460234.779918,0.0,90.0,89.0,,0.024257719022562213,1.0402081,4017.0792074,0.10402081000000002,3.5741192,73.898565,747.7884464,0.523126,0.5181346196606824,5.0,3653.0,4.71723,0.0,,TESS,True,True,True
7171.01,CANDIDATE,338.015396,49.15674,23.5367004,2460577.801284,0.0,90.0,89.0,,0.19261704066463442,5.715,443.0,0.5715,3.3862,158.942,989.0,1.69,1.7209704337869705,5.0,7487.0,4.22,0.0,,TESS,True,True,True
7172.01,CANDIDATE,8.73548,17.056391,2.7547949,2460585.788869,0.0,90.0,89.0,,0.038053409391016924,2.2653165,1434.2026954,0.22653165,3.7424744,551.092681,1235.7366017,0.977544,0.9686851206435061,5.0,5531.0,4.44591,0.0,,TESS,True,True,True
7173.01,FALSE POSITIVE,347.956369,65.229824,0.6257352,2460584.788484,0.0,90.0,89.0,,0.011938718088582875,0.8361985,13403.1636987,0.08361985,9.1590642,420.7449426,1155.1130109,0.593043,0.579792199569408,5.0,3718.0,4.6571,0.0,,TESS,True,True,True
7174.01,CANDIDATE,351.681768,50.052375,4.2422767,2460586.04538,0.0,90.0,89.0,,0.05441946735269677,2.8605497,4728.4740947,0.28605497,14.4051573,1672.3625665,1630.9939837,1.92379,1.1946627592690306,5.0,6223.0,3.94893,0.0,,TESS,True,True,True
7175.01,CANDIDATE,356.316355,53.750777,2.9944941,2460607.53278,0.0,90.0,89.0,,0.04851260305540142,3.621007,2479.3671334,0.36210070000000005,15.498003,10706.9138368,2594.393374,3.0202899,1.698624018484149,5.0,7465.0,3.71,0.0,,TESS,True,True,True
7176.01,CANDIDATE,345.349833,32.949691,,2459835.668518,0.0,90.0,89.0,,,4.281,15884.0,0.4281,10.7825,10.0394,495.0,0.84,0.6435148482495298,5.0,4122.8,4.4,0.0,,TESS,True,True,True
7177.01,CANDIDATE,337.663459,12.556345,6.8434236,2460584.132916,0.0,90.0,89.0,,0.07351772057795644,3.179,767.0,0.3179,2.93142,325.891,1183.0,1.14,1.131904281506921,5.0,6060.0,4.38,0.0,,TESS,True,True,True
7178.01,CANDIDATE,337.653386,11.892662,5.2169076,2460581.426091,0.0,90.0,89.0,,0.06036850258758543,2.299,334.0,0.2299,2.0097,192.44,1037.0,1.1,1.0784136351418305,5.0,5966.0,4.39,0.0,,TESS,True,True,True
7179.01,CANDIDATE,311.011623,45.835325,2.7384363,2460581.193199,0.0,90.0,89.0,,,3.018,871.0,0.3018,10.4314,549.707,1348.0,3.56,,5.0,4964.0,,0.0,,TESS,True,True,True
718.01,,94.167445,-62.648403,12.8650769,2459144.828069,0.0,90.0,89.0,,,3.979,1070.0,0.39790000000000003,1.90058,40.6428,703.0,0.81,,5.0,5031.0,,0.0,,TESS,True,True,True
7180.01,CANDIDATE,336.652468,21.460785,3.2607791,2460582.91736,0.0,90.0,89.0,,0.04424158078523851,3.152,574.0,0.31520000000000004,3.18123,973.545,1556.0,1.39,1.0864996744002733,5.0,5975.0,4.19,0.0,,TESS,True,True,True
7181.01,CANDIDATE,337.67535,9.158174,5.1794403,2460583.260996,0.0,90.0,89.0,,0.059894910522909565,4.628,796.0,0.46280000000000004,5.8283,773.896,1469.0,2.21,1.0685246547531995,5.0,5946.0,3.78,0.0,,TESS,True,True,True
7182.01,CANDIDATE,359.262122,9.784659,14.7126653,2460563.963848,0.0,90.0,89.0,,0.12344418005825039,3.56,305.0,0.35600000000000004,2.08605,74.4061,818.0,1.34,1.1593367336546267,5.0,6156.0,4.25,0.0,,TESS,True,True,True
7183.01,CANDIDATE,335.623102,58.083092,10.5739387,2460602.073075,0.0,90.0,89.0,,,3.484,493.0,0.34840000000000004,4.60829,590.803,,2.3,,5.0,9088.0,,0.0,,TESS,True,True,True
7184.01,CANDIDATE,2.494564,18.77383,1.1976555,2460608.104995,0.0,90.0,89.0,,0.022038839424709376,1.257,303.0,0.1257,1.53572,922.814,1535.0,0.91,0.9955951783066779,5.0,5598.9,4.52,0.0,,TESS,True,True,True
7185.01,CANDIDATE,42.823804,30.281303,2.6881318,2460611.292588,0.0,90.0,89.0,,0.022190902764695736,0.9223764,22717.9494983,0.09223764000000001,3.537073,10.8896046,463.3111771,0.232947,0.20174567983450167,5.0,3244.0,5.01029,0.0,,TESS,True,True,True
7186.01,CANDIDATE,288.686,-11.382517,1.7024504,2460506.050366,0.0,90.0,89.0,,0.028818817664483475,2.913,8210.0,0.2913,16.0263,2502.63,1970.0,2.0,1.1016914813352654,5.0,6026.0,3.88,0.0,,TESS,True,True,True
